,filename,variables,clauses,SAT,time_cryptosat,result_random,time_random,branches_random,implications_random,result_two_clause,time_two_clause,branches_two_clause,implications_two_clause,result_max_freq,time_max_freq,branches_max_freq,implications_max_freq,result_DLCS,time_DLCS,branches_DLCS,implications_DLCS,result_VSIDS,time_VSIDS,branches_VSIDS,implications_VSIDS
133,randN75_K3_R4.3_L323_134.cnf,75,323,,2e-06,SAT,0.054262,42,365,SAT,0.131768,50,915,SAT,0.126231,74,992,SAT,0.027315,23,124,SAT,0.017981,30,75
134,randN75_K3_R4.3_L323_84.cnf,75,323,,4e-06,SAT,1.507358,427,7320,SAT,0.059431,22,342,SAT,0.308846,132,2432,SAT,0.090722,53,523,SAT,0.01429,26,55
135,randN75_K3_R4.3_L323_289.cnf,75,323,,4e-06,SAT,5.887146,1047,17998,SAT,0.07801,34,580,SAT,0.188945,75,1746,SAT,0.047049,24,345,SAT,0.060652,40,571
136,randN75_K3_R4.3_L323_171.cnf,75,323,,4e-06,SAT,4.077423,885,14231,SAT,0.309141,106,2163,SAT,1.200735,326,6854,SAT,0.62165,194,3691,SAT,0.986964,293,5611
137,randN75_K3_R4.3_L323_42.cnf,75,323,,3e-06,SAT,3.724928,824,13480,SAT,0.256415,84,1926,SAT,0.400927,158,2906,SAT,0.378483,129,2241,SAT,0.744467,235,4363
138,randN75_K3_R4.3_L323_231.cnf,75,323,,3e-06,SAT,0.239036,136,1675,SAT,0.070329,31,583,SAT,0.164594,87,1220,SAT,0.110601,50,769,SAT,0.016887,20,112
139,randN75_K3_R4.3_L323_115.cnf,75,323,,4e-06,SAT,0.311815,152,2472,SAT,0.563381,159,3505,SAT,0.591443,182,4057,SAT,0.466949,128,2842,SAT,0.686808,213,4529
140,randN75_K3_R4.3_L323_24.cnf,75,323,,4e-06,SAT,11.596016,1478,25854,SAT,0.112459,51,765,SAT,1.116538,295,6315,SAT,0.020172,19,71,SAT,0.073677,53,620
141,randN75_K3_R4.3_L323_135.cnf,75,323,,4e-06,SAT,18.357608,2040,32587,SAT,0.376594,113,2326,SAT,1.682861,405,8380,SAT,0.341757,120,2332,SAT,1.82005,457,7907
142,randN75_K3_R4.3_L323_25.cnf,75,323,,5e-06,SAT,2.879982,698,11209,SAT,0.199357,66,1525,SAT,0.075875,35,627,SAT,0.219943,82,1385,SAT,0.156277,75,1202
143,randN75_K3_R4.3_L323_65.cnf,75,323,,3e-06,SAT,0.210943,127,1578,SAT,0.104463,48,757,SAT,0.479904,180,3378,SAT,0.15057,63,986,SAT,0.120135,67,983
144,randN75_K3_R4.3_L323_128.cnf,75,323,,4e-06,SAT,0.403828,179,2726,SAT,0.280434,96,1828,SAT,0.815107,251,5111,SAT,0.909613,234,4835,SAT,0.535716,181,3697
145,randN75_K3_R4.3_L323_33.cnf,75,322,,2e-06,SAT,0.162099,93,1274,SAT,0.219497,85,1620,SAT,0.081652,43,691,SAT,0.053384,31,272,SAT,0.044137,36,357
146,randN75_K3_R4.3_L323_48.cnf,75,323,,5e-06,SAT,2.304307,603,9928,SAT,0.026517,19,165,SAT,0.072666,56,595,SAT,0.024575,26,51,SAT,0.327125,132,2217
147,randN75_K3_R4.3_L323_97.cnf,75,323,,4e-06,SAT,2.562445,622,9979,SAT,0.196311,72,1447,SAT,0.391094,138,2815,SAT,0.192612,73,1237,SAT,0.063935,31,673
148,randN75_K3_R4.3_L323_30.cnf,75,323,,4e-06,SAT,14.417811,1775,29017,SAT,0.076231,35,543,SAT,0.785902,240,4953,SAT,0.077893,40,520,SAT,0.813544,275,4927
149,randN75_K3_R4.3_L323_207.cnf,75,323,,4e-06,SAT,5.611046,962,17394,SAT,0.07404,36,541,SAT,0.02569,26,227,SAT,0.053383,33,302,SAT,0.022318,31,119
150,randN75_K3_R4.3_L323_81.cnf,75,323,,5e-06,SAT,6.462499,1135,17613,SAT,0.066834,29,599,SAT,0.06633,41,605,SAT,0.290747,103,1952,SAT,0.347974,148,2489
151,randN75_K3_R4.3_L323_6.cnf,75,323,,4e-06,SAT,1.3616,446,6649,SAT,0.259651,89,1848,SAT,0.299963,112,2356,SAT,0.31699,111,2002,SAT,0.392701,154,2817
152,randN75_K3_R4.3_L323_248.cnf,75,323,,4e-06,SAT,20.336172,2006,35416,SAT,0.041057,29,226,SAT,0.477183,158,3173,SAT,0.571757,179,3389,SAT,1.433086,374,7121
